# Population au 1er janvier par âge, France, 50 ans et plus
# source_id: insee_projections_population
# unite: personnes
# fiabilite:
#   certifiee (1962-2023) : estimations de population de l'INSEE,
#             recontrôlées par scripts/verifier_donnees.py contre
#             l'onglet `population` du classeur du scénario central.
#   estimee   (2024-2070) : projections de population 2026, scénario
#             central. Une projection ne se fait pas passer pour une
#             observation, fût-elle publiée par le producteur de
#             l'observation : c'est le critère 2 du manifeste, et la
#             frontière est datée par l'INSEE lui-même en pied de
#             tableau.
#
# POURQUOI 50 ANS ET PLUS, ET PAS TOUS LES ÂGES
# ----------------------------------------------
# Cette série ne sert qu'à compter des RETRAITÉS. Aucune pension de
# droit direct n'est servie avant 50 ans — le cas type qui part le plus
# tôt, l'agent de conduite de la SNCF, liquide à 52 ans. Reprendre les
# cinquante premiers âges quadruplerait le poids du paquet que charge
# le site sans déplacer un seul chiffre.
#
# Au-delà de 104 ans, le classeur regroupe sous « 105 ans ou plus » :
# 1 570 personnes en 2024, deux millionièmes de la population. Ce
# regroupement reste dehors.
#
# Champ : France métropolitaine jusqu'en 1994, France hors Mayotte de
# 1995 à 2013, France entière ensuite — celui de l'INSEE, non retouché.
#
# Ne pas modifier les années certifiées à la main : elles seraient écrasées
# au prochain scripts/verifier_donnees.py --appliquer.
annee,age,effectif,fiabilite
2027,57,885444,projetee
2027,58,874644,projetee
2027,59,871329,projetee
2027,60,888510,projetee
2027,61,886283,projetee
2027,62,891377,projetee
2027,63,875019,projetee
2027,64,838452,projetee
2027,65,832308,projetee
2027,66,822718,projetee
2027,67,809808,projetee
2027,68,785959,projetee
2027,69,774736,projetee
2027,70,761371,projetee
2027,71,746398,projetee
2027,72,736639,projetee
2027,73,715300,projetee
2027,74,717774,projetee
2027,75,690743,projetee
2027,76,703291,projetee
2027,77,686758,projetee
2027,78,665266,projetee
2027,79,638201,projetee
2027,80,587748,projetee
2027,81,431803,projetee
2027,82,406104,projetee
2027,83,382118,projetee
2027,84,339310,projetee
2027,85,288704,projetee
2027,86,281742,projetee
2027,87,276131,projetee
2027,88,251930,projetee
2027,89,227297,projetee
2027,90,207120,projetee
2027,91,177323,projetee
2027,92,155666,projetee
2027,93,127049,projetee
2027,94,108813,projetee
2027,95,85091,projetee
2027,96,63603,projetee
2027,97,44527,projetee
2027,98,32102,projetee
2027,99,21623,projetee
2028,100,15031,projetee
2028,101,10043,projetee
2028,102,6295,projetee
2028,103,3776,projetee
2028,104,2396,projetee
2028,50,834133,projetee
2028,51,807365,projetee
2028,52,828120,projetee
2028,53,867205,projetee
2028,54,907133,projetee
2028,55,926107,projetee
2028,56,917846,projetee
2028,57,901041,projetee
2028,58,883307,projetee
2028,59,871969,projetee
2028,60,868220,projetee
2028,61,884564,projetee
2028,62,881645,projetee
2028,63,886209,projetee
2028,64,869297,projetee
2028,65,832389,projetee
2028,66,825458,projetee
2028,67,815228,projetee
2028,68,801874,projetee
2028,69,777346,projetee
2028,70,765741,projetee
2028,71,751633,projetee
2028,72,735778,projetee
2028,73,725404,projetee
2028,74,703443,projetee
2028,75,704663,projetee
2028,76,676842,projetee
2028,77,687696,projetee
2028,78,670062,projetee
2028,79,646954,projetee
2028,80,618805,projetee
2028,81,567237,projetee
2028,82,414996,projetee
2028,83,388343,projetee
2028,84,362953,projetee
2028,85,320218,projetee
2028,86,270411,projetee
2028,87,261416,projetee
2028,88,253812,projetee
2028,89,229078,projetee
2028,90,203644,projetee
2028,91,182688,projetee
2028,92,153542,projetee
2028,93,132388,projetee
2028,94,106067,projetee
2028,95,88035,projetee
2028,96,66919,projetee
2028,97,48802,projetee
2028,98,32802,projetee
2028,99,23088,projetee
2029,100,16059,projetee
2029,101,10178,projetee
2029,102,6610,projetee
2029,103,4021,projetee
2029,104,2339,projetee
2029,50,834488,projetee
2029,51,832588,projetee
2029,52,805718,projetee
2029,53,826438,projetee
2029,54,865426,projetee
2029,55,905275,projetee
2029,56,924158,projetee
2029,57,915628,projetee
2029,58,898684,projetee
2029,59,880443,projetee
2029,60,868721,projetee
2029,61,864265,projetee
2029,62,879825,projetee
2029,63,876439,projetee
2029,64,880298,projetee
2029,65,862892,projetee
2029,66,825469,projetee
2029,67,817866,projetee
2029,68,807179,projetee
2029,69,793022,projetee
2029,70,768277,projetee
2029,71,755912,projetee
2029,72,740924,projetee
2029,73,724467,projetee
2029,74,713262,projetee
2029,75,690510,projetee
2029,76,690412,projetee
2029,77,661784,projetee
2029,78,670900,projetee
2029,79,651657,projetee
2029,80,627270,projetee
2029,81,597248,projetee
2029,82,545270,projetee
2029,83,396864,projetee
2029,84,368897,projetee
2029,85,342557,projetee
2029,86,299959,projetee
2029,87,251082,projetee
2029,88,240434,projetee
2029,89,231007,projetee
2029,90,205454,projetee
2029,91,179774,projetee
2029,92,158330,projetee
2029,93,130731,projetee
2029,94,110607,projetee
2029,95,85914,projetee
2029,96,69305,projetee
2029,97,51367,projetee
2029,98,35977,projetee
2029,99,23601,projetee
2030,100,16426,projetee
2030,101,10886,projetee
2030,102,6714,projetee
2030,103,4225,projetee
2030,104,2498,projetee
2030,50,853473,projetee
2030,51,832976,projetee
2030,52,830905,projetee
2030,53,804140,projetee
2030,54,824839,projetee
2030,55,863758,projetee
2030,56,903462,projetee
2030,57,921968,projetee
2030,58,913268,projetee
2030,59,895808,projetee
2030,60,877216,projetee
2030,61,864841,projetee
2030,62,859737,projetee
2030,63,874724,projetee
2030,64,870702,projetee
2030,65,873900,projetee
2030,66,855810,projetee
2030,67,817995,projetee
2030,68,809903,projetee
2030,69,798397,projetee
2030,70,783889,projetee
2030,71,758556,projetee
2030,72,745290,projetee
2030,73,729701,projetee
2030,74,712420,projetee
2030,75,700208,projetee
2030,76,676620,projetee
2030,77,675150,projetee
2030,78,645727,projetee
2030,79,652545,projetee
2030,80,631985,projetee
2030,81,605508,projetee
2030,82,574263,projetee
2030,83,521679,projetee
2030,84,377092,projetee
2030,85,348272,projetee
2030,86,320983,projetee
2030,87,278621,projetee
2030,88,231168,projetee
2030,89,219026,projetee
2030,90,207438,projetee
2030,91,181611,projetee
2030,92,155970,projetee
2030,93,134955,projetee
2030,94,109369,projetee
2030,95,89673,projetee
2030,96,67722,projetee
2030,97,53259,projetee
2030,98,37886,projetee
2030,99,25908,projetee
2031,100,18047,projetee
2031,101,11144,projetee
2031,102,7190,projetee
2031,103,4302,projetee
2031,104,2627,projetee
2031,50,909120,projetee
2031,51,851947,projetee
2031,52,831328,projetee
2031,53,829288,projetee
2031,54,802653,projetee
2031,55,823358,projetee
2031,56,862148,projetee
2031,57,901421,projetee
2031,58,919638,projetee
2031,59,910389,projetee
2031,60,892568,projetee
2031,61,873358,projetee
2031,62,860394,projetee
2031,63,854862,projetee
2031,64,869100,projetee
2031,65,864487,projetee
2031,66,866825,projetee
2031,67,848167,projetee
2031,68,810154,projetee
2031,69,801210,projetee
2031,70,789336,projetee
2031,71,774098,projetee
2031,72,748047,projetee
2031,73,734154,projetee
2031,74,717741,projetee
2031,75,699466,projetee
2031,76,686188,projetee
2031,77,661738,projetee
2031,78,658872,projetee
2031,79,628169,projetee
2031,80,632922,projetee
2031,81,610224,projetee
2031,82,582300,projetee
2031,83,549568,projetee
2031,84,495946,projetee
2031,85,356110,projetee
2031,86,326447,projetee
2031,87,298245,projetee
2031,88,256624,projetee
2031,89,210817,projetee
2031,90,196867,projetee
2031,91,183599,projetee
2031,92,157773,projetee
2031,93,133083,projetee
2031,94,113024,projetee
2031,95,88789,projetee
2031,96,70739,projetee
2031,97,52107,projetee
2031,98,39325,projetee
2031,99,27298,projetee
2032,100,19025,projetee
2032,101,12257,projetee
2032,102,7368,projetee
2032,103,4614,projetee
2032,104,2682,projetee
2032,50,893411,projetee
2032,51,907495,projetee
2032,52,850286,projetee
2032,53,829750,projetee
2032,54,827759,projetee
2032,55,801290,projetee
2032,56,821946,projetee
2032,57,860327,projetee
2032,58,899249,projetee
2032,59,916790,projetee
2032,60,907144,projetee
2032,61,888697,projetee
2032,62,868934,projetee
2032,63,855605,projetee
2032,64,849482,projetee
2032,65,863002,projetee
2032,66,857608,projetee
2032,67,859189,projetee
2032,68,840149,projetee
2032,69,801589,projetee
2032,70,792241,projetee
2032,71,779620,projetee
2032,72,763511,projetee
2032,73,737028,projetee
2032,74,722284,projetee
2032,75,704876,projetee
2032,76,685546,projetee
2032,77,671165,projetee
2032,78,645863,projetee
2032,79,641064,projetee
2032,80,609390,projetee
2032,81,611210,projetee
2032,82,587000,projetee
2032,83,557360,projetee
2032,84,522622,projetee
2032,85,468594,projetee
2032,86,333897,projetee
2032,87,303434,projetee
2032,88,274794,projetee
2032,89,234132,projetee
2032,90,189714,projetee
2032,91,174418,projetee
2032,92,159705,projetee
2032,93,134800,projetee
2032,94,111577,projetee
2032,95,91853,projetee
2032,96,70130,projetee
2032,97,54465,projetee
2032,98,38522,projetee
2032,99,28369,projetee
2033,100,19797,projetee
2033,101,12930,projetee
2033,102,8113,projetee
2033,103,4735,projetee
2033,104,2881,projetee
2033,50,894424,projetee
2033,51,891854,projetee
2033,52,905724,projetee
2033,53,848692,projetee
2033,54,828264,projetee
2033,55,826352,projetee
2033,56,800002,projetee
2033,57,820342,projetee
2033,58,858391,projetee
2033,59,896573,projetee
2033,60,913579,projetee
2033,61,903267,projetee
2033,62,884257,projetee
2033,63,864167,projetee
2033,64,850316,projetee
2033,65,843641,projetee
2033,66,856249,projetee
2033,67,850172,projetee
2033,68,851177,projetee
2033,69,831395,projetee
2033,70,792753,projetee
2033,71,782621,projetee
2033,72,769111,projetee
2033,73,752409,projetee
2033,74,725277,projetee
2033,75,709511,projetee
2033,76,691047,projetee
2033,77,670626,projetee
2033,78,655138,projetee
2033,79,628491,projetee
2033,80,622016,projetee
2033,81,588603,projetee
2033,82,588036,projetee
2033,83,562030,projetee
2033,84,530140,projetee
2033,85,493959,projetee
2033,86,439573,projetee
2033,87,310464,projetee
2033,88,279685,projetee
2033,89,250806,projetee
2033,90,210786,projetee
2033,91,168292,projetee
2033,92,151875,projetee
2033,93,136624,projetee
2033,94,113161,projetee
2033,95,90773,projetee
2033,96,72618,projetee
2033,97,54063,projetee
2033,98,40290,projetee
2033,99,27830,projetee
2034,100,19452,projetee
2034,101,13474,projetee
2034,102,8568,projetee
2034,103,5222,projetee
2034,104,2961,projetee
2034,50,851465,projetee
2034,51,892895,projetee
2034,52,890157,projetee
2034,53,904013,projetee
2034,54,847189,projetee
2034,55,826900,projetee
2034,56,825018,projetee
2034,57,798534,projetee
2034,58,818639,projetee
2034,59,855968,projetee
2034,60,893539,projetee
2034,61,909737,projetee
2034,62,898821,projetee
2034,63,879474,projetee
2034,64,858903,projetee
2034,65,844571,projetee
2034,66,837166,projetee
2034,67,848941,projetee
2034,68,842369,projetee
2034,69,842427,projetee
2034,70,822358,projetee
2034,71,783274,projetee
2034,72,772213,projetee
2034,73,758087,projetee
2034,74,740568,projetee
2034,75,712627,projetee
2034,76,695774,projetee
2034,77,676218,projetee
2034,78,654706,projetee
2034,79,637595,projetee
2034,80,609904,projetee
2034,81,600923,projetee
2034,82,566399,projetee
2034,83,563115,projetee
2034,84,534763,projetee
2034,85,501179,projetee
2034,86,463529,projetee
2034,87,408924,projetee
2034,88,286269,projetee
2034,89,255379,projetee
2034,90,225887,projetee
2034,91,187067,projetee
2034,92,146731,projetee
2034,93,130062,projetee
2034,94,114835,projetee
2034,95,92179,projetee
2034,96,71831,projetee
2034,97,56030,projetee
2034,98,40041,projetee
2034,99,29128,projetee
2035,100,20374,projetee
2035,101,13263,projetee
2035,102,8942,projetee
2035,103,5522,projetee
2035,104,3271,projetee
2035,50,866885,projetee
2035,51,850068,projetee
2035,52,891230,projetee
2035,53,888526,projetee
2035,54,902383,projetee
2035,55,845808,projetee
2035,56,825612,projetee
2035,57,823499,projetee
2035,58,796976,projetee
2035,59,816465,projetee
2035,60,853198,projetee
2035,61,889885,projetee
2035,62,905329,projetee
2035,63,894030,projetee
2035,64,874191,projetee
2035,65,853184,projetee
2035,66,838199,projetee
2035,67,830143,projetee
2035,68,841271,projetee
2035,69,833838,projetee
2035,70,833393,projetee
2035,71,812662,projetee
2035,72,773015,projetee
2035,73,761294,projetee
2035,74,746326,projetee
2035,75,727820,projetee
2035,76,699018,projetee
2035,77,681041,projetee
2035,78,660388,projetee
2035,79,637273,projetee
2035,80,618823,projetee
2035,81,589314,projetee
2035,82,578383,projetee
2035,83,542514,projetee
2035,84,535895,projetee
2035,85,505726,projetee
2035,86,470420,projetee
2035,87,431374,projetee
2035,88,377250,projetee
2035,89,261494,projetee
2035,90,230115,projetee
2035,91,200552,projetee
2035,92,163170,projetee
2035,93,125822,projetee
2035,94,109439,projetee
2035,95,93660,projetee
2035,96,73033,projetee
2035,97,55471,projetee
2035,98,41532,projetee
2035,99,28989,projetee
2036,100,20310,projetee
2036,101,13904,projetee
2036,102,8819,projetee
2036,103,5774,projetee
2036,104,3464,projetee
2036,50,881501,projetee
2036,51,865482,projetee
2036,52,848546,projetee
2036,53,889632,projetee
2036,54,886983,projetee
2036,55,900869,projetee
2036,56,844500,projetee
2036,57,824142,projetee
2036,58,821886,projetee
2036,59,794958,projetee
2036,60,813954,projetee
2036,61,849826,projetee
2036,62,885677,projetee
2036,63,900578,projetee
2036,64,888739,projetee
2036,65,868452,projetee
2036,66,846839,projetee
2036,67,831281,projetee
2036,68,822770,projetee
2036,69,832881,projetee
2036,70,825033,projetee
2036,71,823698,projetee
2036,72,802167,projetee
2036,73,762247,projetee
2036,74,749640,projetee
2036,75,733658,projetee
2036,76,714102,projetee
2036,77,684417,projetee
2036,78,665309,projetee
2036,79,643048,projetee
2036,80,618613,projetee
2036,81,598025,projetee
2036,82,567303,projetee
2036,83,554129,projetee
2036,84,516414,projetee
2036,85,506903,projetee
2036,86,474878,projetee
2036,87,437905,projetee
2036,88,398122,projetee
2036,89,344795,projetee
2036,90,235727,projetee
2036,91,204410,projetee
2036,92,175007,projetee
2036,93,139966,projetee
2036,94,106011,projetee
2036,95,89356,projetee
2036,96,74291,projetee
2036,97,56466,projetee
2036,98,41153,projetee
2036,99,30096,projetee
2037,100,21106,projetee
2037,101,13885,projetee
2037,102,9256,projetee
2037,103,5705,projetee
2037,104,3629,projetee
2037,50,888569,projetee
2037,51,880092,projetee
2037,52,863953,projetee
2037,53,847103,projetee
2037,54,888125,projetee
2037,55,885560,projetee
2037,56,899418,projetee
2037,57,843010,projetee
2037,58,822583,projetee
2037,59,819810,projetee
2037,60,792609,projetee
2037,61,810858,projetee
2037,62,845920,projetee
2037,63,881141,projetee
2037,64,895330,projetee
2037,65,882989,projetee
2037,66,862085,projetee
2037,67,839948,projetee
2037,68,824018,projetee
2037,69,814692,projetee
2037,70,824222,projetee
2037,71,815581,projetee
2037,72,813203,projetee
2037,73,791150,projetee
2037,74,750750,projetee
2037,75,737084,projetee
2037,76,720022,projetee
2037,77,699382,projetee
2037,78,668821,projetee
2037,79,648071,projetee
2037,80,624480,projetee
2037,81,597933,projetee
2037,82,575786,projetee
2037,83,543612,projetee
2037,84,527615,projetee
2037,85,488602,projetee
2037,86,476093,projetee
2037,87,442253,projetee
2037,88,404271,projetee
2037,89,364033,projetee
2037,90,310988,projetee
2037,91,209494,projetee
2037,92,178473,projetee
2037,93,150178,projetee
2037,94,117956,projetee
2037,95,86672,projetee
2037,96,70945,projetee
2037,97,57504,projetee
2037,98,41939,projetee
2037,99,29853,projetee
2038,100,20960,projetee
2038,101,14445,projetee
2038,102,9261,projetee
2038,103,5996,projetee
2038,104,3593,projetee
2038,50,886796,projetee
2038,51,887173,projetee
2038,52,878558,projetee
2038,53,862503,projetee
2038,54,845764,projetee
2038,55,886739,projetee
2038,56,884206,projetee
2038,57,897773,projetee
2038,58,841428,projetee
2038,59,820564,projetee
2038,60,817400,projetee
2038,61,789686,projetee
2038,62,807246,projetee
2038,63,841707,projetee
2038,64,876124,projetee
2038,65,889624,projetee
2038,66,876609,projetee
2038,67,855169,projetee
2038,68,832712,projetee
2038,69,816054,projetee
2038,70,806360,projetee
2038,71,814925,projetee
2038,72,805345,projetee
2038,73,802184,projetee
2038,74,779388,projetee
2038,75,738358,projetee
2038,76,723562,projetee
2038,77,705386,projetee
2038,78,683654,projetee
2038,79,651727,projetee
2038,80,629604,projetee
2038,81,603891,projetee
2038,82,575811,projetee
2038,83,551844,projetee
2038,84,517707,projetee
2038,85,499346,projetee
2038,86,459045,projetee
2038,87,443498,projetee
2038,88,408474,projetee
2038,89,369777,projetee
2038,90,328499,projetee
2038,91,276523,projetee
2038,92,183006,projetee
2038,93,153236,projetee
2038,94,126601,projetee
2038,95,96456,projetee
2038,96,68902,projetee
2038,97,54965,projetee
2038,98,42757,projetee
2038,99,30464,projetee
2039,100,21420,projetee
2039,101,14365,projetee
2039,102,9647,projetee
2039,103,6010,projetee
2039,104,3782,projetee
2039,50,892698,projetee
2039,51,885431,projetee
2039,52,885652,projetee
2039,53,877102,projetee
2039,54,861157,projetee
2039,55,844554,projetee
2039,56,885425,projetee
2039,57,882666,projetee
2039,58,896024,projetee
2039,59,839385,projetee
2039,60,818213,projetee
2039,61,814411,projetee
2039,62,786259,projetee
2039,63,803348,projetee
2039,64,837040,projetee
2039,65,870662,projetee
2039,66,883292,projetee
2039,67,869680,projetee
2039,68,847905,projetee
2039,69,824775,projetee
2039,70,807840,projetee
2039,71,797413,projetee
2039,72,804853,projetee
2039,73,794595,projetee
2039,74,790417,projetee
2039,75,766709,projetee
2039,76,725006,projetee
2039,77,709045,projetee
2039,78,689741,projetee
2039,79,666412,projetee
2039,80,633405,projetee
2039,81,609120,projetee
2039,82,581855,projetee
2039,83,551987,projetee
2039,84,525658,projetee
2039,85,490079,projetee
2039,86,469291,projetee
2039,87,427766,projetee
2039,88,409742,projetee
2039,89,373811,projetee
2039,90,333804,projetee
2039,91,292245,projetee
2039,92,241671,projetee
2039,93,157207,projetee
2039,94,129242,projetee
2039,95,103552,projetee
2039,96,76685,projetee
2039,97,53449,projetee
2039,98,40907,projetee
2039,99,31096,projetee
2040,100,21894,projetee
2040,101,14703,projetee
2040,102,9609,projetee
2040,103,6270,projetee
2040,104,3799,projetee
2040,50,887708,projetee
2040,51,891347,projetee
2040,52,883944,projetee
2040,53,884210,projetee
2040,54,875748,projetee
2040,55,859939,projetee
2040,56,843426,projetee
2040,57,883929,projetee
2040,58,881030,projetee
2040,59,893801,projetee
2040,60,837008,projetee
2040,61,815286,projetee
2040,62,810913,projetee
2040,63,782559,projetee
2040,64,799022,projetee
2040,65,831947,projetee
2040,66,864594,projetee
2040,67,876411,projetee
2040,68,862402,projetee
2040,69,839939,projetee
2040,70,816588,projetee
2040,71,799018,projetee
2040,72,787714,projetee
2040,73,794272,projetee
2040,74,783108,projetee
2040,75,777729,projetee
2040,76,753050,projetee
2040,77,710665,projetee
2040,78,693524,projetee
2040,79,672585,projetee
2040,80,647926,projetee
2040,81,613073,projetee
2040,82,587187,projetee
2040,83,558111,projetee
2040,84,525921,projetee
2040,85,497721,projetee
2040,86,460700,projetee
2040,87,437470,projetee
2040,88,395353,projetee
2040,89,375089,projetee
2040,90,337639,projetee
2040,91,297086,projetee
2040,92,255556,projetee
2040,93,207670,projetee
2040,94,132650,projetee
2040,95,105762,projetee
2040,96,82338,projetee
2040,97,59490,projetee
2040,98,39829,projetee
2040,99,29785,projetee
2041,100,20999,projetee
2041,101,15052,projetee
2041,102,9851,projetee
2041,103,6255,projetee
2041,104,3970,projetee
2041,50,895228,projetee
2041,51,886393,projetee
2041,52,889875,projetee
2041,53,882539,projetee
2041,54,882873,projetee
2041,55,874523,projetee
2041,56,858803,projetee
2041,57,842132,projetee
2041,58,882340,projetee
2041,59,878928,projetee
2041,60,891236,projetee
2041,61,834054,projetee
2041,62,811855,projetee
2041,63,807137,projetee
2041,64,778448,projetee
2041,65,794289,projetee
2041,66,826278,projetee
2041,67,857984,projetee
2041,68,869183,projetee
2041,69,854419,projetee
2041,70,831720,projetee
2041,71,807794,projetee
2041,72,789451,projetee
2041,73,777521,projetee
2041,74,782961,projetee
2041,75,770718,projetee
2041,76,764058,projetee
2041,77,738375,projetee
2041,78,695327,projetee
2041,79,676499,projetee
2041,80,654183,projetee
2041,81,627404,projetee
2041,82,591293,projetee
2041,83,563543,projetee
2041,84,532117,projetee
2041,85,498099,projetee
2041,86,468004,projetee
2041,87,429587,projetee
2041,88,404475,projetee
2041,89,362063,projetee
2041,90,338912,projetee
2041,91,300686,projetee
2041,92,259905,projetee
2041,93,219721,projetee
2041,94,175258,projetee
2041,95,108590,projetee
2041,96,84129,projetee
2041,97,63884,projetee
2041,98,44311,projetee
2041,99,29044,projetee
2042,100,20511,projetee
2042,101,14459,projetee
2042,102,10100,projetee
2042,103,6425,projetee
2042,104,3968,projetee
2042,50,878422,projetee
2042,51,893922,projetee
2042,52,884961,projetee
2042,53,888485,projetee
2042,54,881241,projetee
2042,55,881664,projetee
2042,56,873378,projetee
2042,57,857500,projetee
2042,58,840759,projetee
2042,59,880289,projetee
2042,60,876489,projetee
2042,61,888081,projetee
2042,62,830593,projetee
2042,63,808149,projetee
2042,64,802942,projetee
2042,65,773941,projetee
2042,66,789010,projetee
2042,67,820077,projetee
2042,68,851040,projetee
2042,69,861251,projetee
2042,70,846180,projetee
2042,71,822890,projetee
2042,72,798255,projetee
2042,73,779394,projetee
2042,74,766616,projetee
2042,75,770754,projetee
2042,76,757356,projetee
2042,77,749367,projetee
2042,78,722674,projetee
2042,79,678498,projetee
2042,80,658231,projetee
2042,81,633746,projetee
2042,82,605414,projetee
2042,83,567801,projetee
2042,84,537643,projetee
2042,85,504353,projetee
2042,86,468497,projetee
2042,87,436521,projetee
2042,88,397313,projetee
2042,89,370572,projetee
2042,90,327296,projetee
2042,91,301939,projetee
2042,92,263238,projetee
2042,93,223560,projetee
2042,94,185453,projetee
2042,95,143417,projetee
2042,96,86407,projetee
2042,97,65300,projetee
2042,98,47568,projetee
2042,99,32336,projetee
2043,100,22852,projetee
2043,101,14148,projetee
2043,102,9717,projetee
2043,103,6598,projetee
2043,104,4083,projetee
2043,50,877009,projetee
2043,51,877178,projetee
2043,52,892500,projetee
2043,53,883615,projetee
2043,54,887204,projetee
2043,55,880073,projetee
2043,56,880537,projetee
2043,57,872067,projetee
2043,58,856118,projetee
2043,59,838942,projetee
2043,60,877902,projetee
2043,61,873468,projetee
2043,62,884406,projetee
2043,63,826855,projetee
2043,64,804031,projetee
2043,65,798346,projetee
2043,66,768907,projetee
2043,67,783210,projetee
2043,68,813561,projetee
2043,69,843406,projetee
2043,70,853065,projetee
2043,71,837327,projetee
2043,72,813311,projetee
2043,73,788225,projetee
2043,74,768630,projetee
2043,75,754841,projetee
2043,76,757583,projetee
2043,77,742993,projetee
2043,78,733645,projetee
2043,79,705439,projetee
2043,80,660432,projetee
2043,81,637935,projetee
2043,82,611838,projetee
2043,83,581684,projetee
2043,84,542054,projetee
2043,85,509965,projetee
2043,86,474785,projetee
2043,87,437126,projetee
2043,88,403854,projetee
2043,89,364137,projetee
2043,90,335145,projetee
2043,91,291743,projetee
2043,92,264452,projetee
2043,93,226587,projetee
2043,94,188680,projetee
2043,95,151761,projetee
2043,96,114119,projetee
2043,97,67092,projetee
2043,98,48621,projetee
2043,99,34698,projetee
2044,100,24520,projetee
2044,101,15776,projetee
2044,102,9526,projetee
2044,103,6360,projetee
2044,104,4201,projetee
2044,50,850920,projetee
2044,51,875794,projetee
2044,52,875823,projetee
2044,53,891165,projetee
2044,54,882380,projetee
2044,55,886055,projetee
2044,56,878990,projetee
2044,57,879245,projetee
2044,58,870675,projetee
2044,59,854290,projetee
2044,60,836798,projetee
2044,61,874937,projetee
2044,62,869936,projetee
2044,63,880437,projetee
2044,64,822701,projetee
2044,65,799515,projetee
2044,66,793214,projetee
2044,67,763357,projetee
2044,68,777114,projetee
2044,69,806379,projetee
2044,70,835532,projetee
2044,71,844267,projetee
2044,72,827721,projetee
2044,73,803237,projetee
2044,74,777487,projetee
2044,75,757001,projetee
2044,76,742121,projetee
2044,77,743419,projetee
2044,78,727618,projetee
2044,79,716383,projetee
2044,80,686932,projetee
2044,81,640350,projetee
2044,82,616170,projetee
2044,83,588184,projetee
2044,84,555662,projetee
2044,85,514525,projetee
2044,86,480460,projetee
2044,87,443404,projetee
2044,88,404555,projetee
2044,89,370260,projetee
2044,90,329457,projetee
2044,91,298893,projetee
2044,92,255676,projetee
2044,93,227734,projetee
2044,94,191267,projetee
2044,95,154388,projetee
2044,96,120808,projetee
2044,97,88606,projetee
2044,98,49950,projetee
2044,99,35465,projetee
2045,100,25074,projetee
2045,101,16927,projetee
2045,102,10632,projetee
2045,103,6246,projetee
2045,104,4057,projetee
2045,50,851875,projetee
2045,51,849780,projetee
2045,52,874471,projetee
2045,53,874560,projetee
2045,54,889943,projetee
2045,55,881279,projetee
2045,56,884991,projetee
2045,57,877745,projetee
2045,58,877873,projetee
2045,59,868837,projetee
2045,60,852134,projetee
2045,61,834092,projetee
2045,62,871464,projetee
2045,63,866120,projetee
2045,64,876031,projetee
2045,65,818147,projetee
2045,66,794470,projetee
2045,67,787564,projetee
2045,68,757524,projetee
2045,69,770375,projetee
2045,70,798981,projetee
2045,71,827068,projetee
2045,72,834719,projetee
2045,73,817616,projetee
2045,74,792450,projetee
2045,75,765884,projetee
2045,76,744433,projetee
2045,77,728437,projetee
2045,78,728252,projetee
2045,79,710731,projetee
2045,80,697840,projetee
2045,81,666353,projetee
2045,82,618803,projetee
2045,83,592660,projetee
2045,84,562230,projetee
2045,85,527824,projetee
2045,86,485151,projetee
2045,87,449103,projetee
2045,88,410782,projetee
2045,89,371048,projetee
2045,90,335126,projetee
2045,91,293953,projetee
2045,92,262091,projetee
2045,93,220316,projetee
2045,94,192221,projetee
2045,95,156537,projetee
2045,96,122925,projetee
2045,97,93822,projetee
2045,98,65925,projetee
2045,99,36429,projetee
2046,100,25765,projetee
2046,101,17308,projetee
2046,102,11402,projetee
2046,103,6981,projetee
2046,104,3993,projetee
2046,50,871443,projetee
2046,51,850758,projetee
2046,52,848539,projetee
2046,53,873242,projetee
2046,54,873416,projetee
2046,55,888854,projetee
2046,56,880267,projetee
2046,57,883768,projetee
2046,58,876425,projetee
2046,59,876056,projetee
2046,60,866670,projetee
2046,61,849416,projetee
2046,62,830895,projetee
2046,63,867711,projetee
2046,64,861881,projetee
2046,65,871210,projetee
2046,66,813059,projetee
2046,67,788909,projetee
2046,68,781624,projetee
2046,69,751063,projetee
2046,70,763443,projetee
2046,71,791027,projetee
2046,72,817876,projetee
2046,73,824673,projetee
2046,74,806794,projetee
2046,75,780792,projetee
2046,76,753340,projetee
2046,77,730905,projetee
2046,78,713781,projetee
2046,79,711589,projetee
2046,80,692582,projetee
2046,81,677214,projetee
2046,82,644263,projetee
2046,83,595518,projetee
2046,84,566851,projetee
2046,85,534448,projetee
2046,86,498089,projetee
2046,87,453891,projetee
2046,88,416469,projetee
2046,89,377170,projetee
2046,90,335988,projetee
2046,91,299140,projetee
2046,92,257892,projetee
2046,93,225973,projetee
2046,94,185984,projetee
2046,95,157304,projetee
2046,96,124665,projetee
2046,97,95455,projetee
2046,98,69804,projetee
2046,99,48036,projetee
2047,100,33951,projetee
2047,101,17783,projetee
2047,102,11659,projetee
2047,103,7483,projetee
2047,104,4469,projetee
2047,50,876973,projetee
2047,51,870312,projetee
2047,52,849542,projetee
2047,53,847398,projetee
2047,54,872134,projetee
2047,55,872409,projetee
2047,56,887855,projetee
2047,57,879099,projetee
2047,58,882470,projetee
2047,59,874664,projetee
2047,60,873912,projetee
2047,61,863939,projetee
2047,62,846206,projetee
2047,63,827439,projetee
2047,64,863539,projetee
2047,65,857235,projetee
2047,66,865833,projetee
2047,67,807453,projetee
